D�tail des appels

Compte factur�;Num�ro d'appel;Nom de l'abonn�;N� Facture;Date de facture;N� abonn�;Date;Heure;Num�ro appel�/service;Dur�e/volume r�el;Dur�e/volume factur�;Type ;Montant EUR HT
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;13:22:54;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;11:53:25;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;11:53:24;orange;8.0;8.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;10:00:18;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;10:00:17;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;09:07:49;orange;105.0;105.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:40:23;33686820313;00:09:09;00:09:09;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:39:48;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:26:53;33673843621;00:10:40;00:10:40;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:24:18;33632648325;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:12:58;33632648325;00:04:29;00:04:29;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:12:39;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;08:12:37;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;07:06:29;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;07:06:28;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;05:58:52;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;02:58:40;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;23:56:17;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;20:56:04;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;18:12:51;33632648325;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;17:38:23;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;17:13:06;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;17:13:04;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;17:01:08;33685323474;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;16:55:58;33475781339;00:02:37;00:02:37;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;16:50:08;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;16:12:52;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;16:12:50;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;15:55:41;33632648325;00:16:48;00:16:48;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;15:50:01;33475788822;00:05:17;00:05:17;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;15:44:22;33632648325;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;15:21:28;33685323475;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;15:20:45;33677649304;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;14:57:14;33677649304;00:02:44;00:02:44;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;14:54:55;33475781339;00:01:53;00:01:53;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;14:54:47;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;14:54:43;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;14:54:31;33685323475;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;13:13:42;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;13:04:19;33619271244;00:04:08;00:04:08;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;11:19:47;33632648325;00:05:32;00:05:32;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;10:49:09;33629613919;00:07:51;00:07:51;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;10:48:34;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;10:48:33;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;09:06:14;33607544763;00:01:25;00:01:25;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;09:05:41;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;09:05:39;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;08:26:53;33632648325;00:00:05;00:00:05;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;08:20:34;33632648325;00:00:06;00:00:06;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;10/10/2012;07:32:51;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;22:40:43;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;19:23:55;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;19:23:52;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;18:41:20;orange;6.0;6.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;17:12:29;33476400758;00:00:01;00:00:01;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;16:17:57;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;15:34:30;33685323475;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;14:52:29;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;14:52:27;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;13:19:30;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;13:19:29;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;11:19:37;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;11:19:36;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;10:13:38;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;10:13:36;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;10:04:22;orange;6.0;6.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;08:57:33;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;08:57:32;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;07:51:43;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;09/10/2012;07:51:42;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;19:11:11;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;19:11:09;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;18:11:06;33632648325;00:00:03;00:00:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;18:00:54;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;18:00:52;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;16:00:54;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;14:58:36;33685323474;00:14:50;00:14:50;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;14:58:25;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;14:58:24;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;14:22:42;33677649304;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;13:30:29;33619903097;00:00:02;00:00:02;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;13:15:42;33475781339;00:02:48;00:02:48;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;13:14:40;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;13:14:39;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;12:07:53;33677649304;00:00:02;00:00:02;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;12:03:25;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;12:03:19;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;10:21:24;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;10:16:14;33475781339;00:00:54;00:00:54;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;10:08:52;33677649304;00:01:30;00:01:30;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;10:03:30;33661591625;00:04:56;00:04:56;appel de mobile Orange � mobile Orange;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;10:03:10;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;10:03:09;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;09:06:54;orange;788.0;788.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;08:52:22;33427240113;00:07:19;00:07:19;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;08:15:02;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;08/10/2012;08:15:01;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;07/10/2012;19:02:10;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;07/10/2012;19:02:08;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;07/10/2012;10:40:37;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;07/10/2012;09:16:57;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;07/10/2012;09:16:56;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;06/10/2012;19:20:00;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;06/10/2012;19:19:58;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;06/10/2012;17:52:16;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;06/10/2012;12:38:58;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;20:12:15;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;20:12:13;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;18:34:20;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;18:34:19;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;17:43:31;orange;251.0;251.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;17:34:06;orange;1.0;1.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;17:34:04;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;16:53:12;orange;5.0;5.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;16:33:49;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;16:33:47;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;13:58:37;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;13:58:36;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;11:58:48;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;11:58:46;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;11:01:20;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;10:50:55;orange;7.0;7.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;10:31:36;33632648325;00:01:43;00:01:43;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;09:46:54;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;09:46:53;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:47:10;33632648325;00:03:01;00:03:01;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:40:10;33427240040;00:06:24;00:06:24;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:34:50;33672958440;00:02:26;00:02:26;rappel de votre correspondant;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:33:37;orange;1.0;1.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:33:34;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:09:23;33632648325;00:23:51;00:23:51;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:07:28;33632648325;00:00:05;00:00:05;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;08:06:47;33632648325;00:00:32;00:00:32;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;07:16:00;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;05/10/2012;07:15:58;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;21:05:00;33611198448;00:00:13;00:00:13;appel de mobile Orange � mobile Orange;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;21:03:51;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;21:03:49;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;20:43:12;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;19:40:22;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;19:34:27;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;19:34:26;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;18:10:09;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;18:10:08;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;17:49:26;33683437278;00:01:54;00:01:54;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;16:09:56;33683437278;00:00:09;00:00:09;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;16:09:07;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;16:09:05;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;15:15:47;33475781339;00:01:53;00:01:53;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;15:10:37;orange;6.0;6.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;15:00:11;33685323475;00:00:05;00:00:05;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;14:57:01;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;14:56:58;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;12:08:02;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;12:08:01;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;11:32:33;33677649324;00:00:22;00:00:22;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;11:27:51;33685323475;00:03:10;00:03:10;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;10:43:16;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;10:43:14;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;09:38:06;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;09:38:03;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;07:59:44;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;04/10/2012;07:59:42;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;20:16:38;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;19:03:13;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;19:03:12;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;17:22:31;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;17:22:29;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;16:52:07;33476408247;00:01:05;00:01:05;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;16:28:27;33479843470;00:00:41;00:00:41;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;16:19:31;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;16:11:36;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;16:07:13;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;14:59:33;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;14:59:32;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;13:40:06;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;13:40:05;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;10:52:51;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;10:52:49;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;08:52:50;orange;673.0;673.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;08:43:55;33475781339;00:07:36;00:07:36;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;08:42:43;orange;1.0;1.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;08:42:41;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;07:41:25;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;03/10/2012;07:41:23;orange;4.0;4.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;19:17:41;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;18:25:30;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;18:25:29;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;16:16:17;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;16:16:16;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;16:08:08;orange;122.0;122.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;12:49:46;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;12:49:44;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;11:35:07;33479843470;00:01:47;00:01:47;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;10:51:20;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;10:48:26;orange;6.0;6.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;09:19:27;33685323474;00:11:02;00:11:02;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;09:02:38;33427240122;00:16:29;00:16:29;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;09:02:26;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;09:02:24;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;08:37:09;33632648325;00:24:03;00:24:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;07:37:29;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;07:37:27;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;06:12:45;orange;5.0;5.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;05:56:19;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;02/10/2012;05:56:16;orange;2.0;2.0;connexion 3G;0.0
